budget_1e21,budget_flops,context_tokens,cost_function,quality_cost_scale,optimizer_success,constraint_violation_1e21,N_params_B,D_tokens_B,Q_target,loss,classic_loss,quality_loss,long_context_gain,mix_linear_loss,mix_kl_penalty,Q_bar,Q_effective,composition_KL,train_cost_1e21,quality_cost_1e21,attention_cost_1e21,total_cost_1e21,train_cost_share,quality_cost_share,attention_cost_share,N_to_D_ratio,p_top_domain,p_top_share,p_min,mix_effect_scale,mix_kl_weight,message,coefficient_source,boundary_scheme,context_selection_note
10.0,1e+22,8192,logarithmic,3.0,True,0.0,272.4976890792239,1.9841903591773604,0.9897379008268897,0.6368245420561867,0.6903790537661616,0.010174608765457664,0.051879883005803235,-0.02093595685956825,0.009086719389938965,0.47166151384120925,0.99,0.30289064633129886,3.2441237254146356,5.870014222626653,0.8858620519532231,9.999999999994513,0.32441237254164157,0.5870014222629875,0.08858620519537092,137.33444869281627,stackexchange,0.17880606970669283,0.0011720979555827713,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
10.0,1e+22,8192,power,3.0,True,7.682743330406083e-12,268.79842840285517,2.0300854669619546,0.9897081473125758,0.6347059287768478,0.688255787822539,0.010174609352780865,0.051879883005803235,-0.0209765858220983,0.009132000429429405,0.47302899498957923,0.9899999994687967,0.3044000143143135,3.2741026982570984,5.831848991613178,0.8940483101374052,10.000000000007683,0.3274102698254583,0.5831848991608698,0.08940483101367183,132.40744430583752,stackexchange,0.17802219424620536,0.0011195989417577862,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
10.0,1e+22,8192,power,3.0,True,0.0,269.3023580578383,2.0284023065743453,0.9897277150694893,0.6347171049088823,0.6882618224153834,0.010174608765457664,0.051879883005803235,-0.020838639054389367,0.008999195788233973,0.47212967128423095,0.99,0.29997319294113245,3.277521145502577,5.8274970803636155,0.8949817741319036,9.999999999998096,0.3277521145503201,0.5827497080364725,0.0894981774132074,132.76575223021115,stackexchange,0.17832928766322334,0.0011627579102788492,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000.0,1e+24,8192,exponential,3.0,True,0.0,1236.7787807463912,81.56256156526952,0.9897348663093412,0.2778566509960504,0.3314112258001766,0.010174608765457664,0.051879883005803235,-0.020949297640101845,0.009099997076321137,0.47180099892185406,0.99,0.30333323587737127,605.2490726834791,229.4775805312234,165.2733467807687,999.9999999954712,0.6052490726862202,0.22947758053226266,0.16527334678151717,15.16355981238614,stackexchange,0.17868102519156925,0.0011234045308003233,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000.0,1e+24,8192,exponential,3.0,True,0.0,999.9999999999998,95.67549012343991,0.9897394972840008,0.27839640583620195,0.33195127780367717,0.010174608765457664,0.051879883005803235,-0.020959710496245173,0.009110112769115518,0.47158860100287475,0.99,0.30367042563718394,574.0529407406394,269.1923362411143,156.75472301824394,999.9999999999976,0.5740529407406408,0.26919233624111494,0.1567547230182443,10.451997671606449,stackexchange,0.1788572626548057,0.0011610596928229703,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000.0,1e+24,8192,logarithmic,3.0,True,0.0,1252.749119379578,79.82501980556626,0.9897401063121334,0.2784028646930925,0.3319579600129385,0.010174608765457664,0.051879883005803235,-0.020940758738542193,0.009090937659041735,0.4715606067326413,0.99,0.3030312553013912,600.004339595283,236.15447095870636,163.84118499881862,999.9999955528081,0.6000043422636174,0.2361544720089306,0.16384118572745182,15.693690053957528,stackexchange,0.17911609128285066,0.001110271085080583,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000.0,1e+24,8192,logarithmic,3.0,True,0.0,999.9999999999998,94.36814969157653,0.9897386361382855,0.2790126473990594,0.33256768421563954,0.010174608765457664,0.051879883005803235,-0.02095607180758506,0.009106309231350446,0.47162789336188604,0.99,0.30354364104501486,566.2088981494592,279.17832537849836,154.612776454679,999.9999999826365,0.5662088981592905,0.27917832538334586,0.15461277645736363,10.596795669601452,stackexchange,0.1787022350997583,0.0011464110531965068,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000.0,1e+24,8192,power,3.0,True,0.0,1243.5686334323086,80.82802512777572,0.9897377722633888,0.2780779163736117,0.3316370175841674,0.010174609308949882,0.051879883005803235,-0.020936357501303637,0.009082529987601217,0.47166738966045596,0.9899999995084395,0.30275099958670726,603.0911805070821,232.22472113578348,164.68409835713388,999.9999999999994,0.6030911805070824,0.2322247211357836,0.16468409835713396,15.385364562185364,stackexchange,0.1788531625978001,0.0010084122410841867,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000.0,1e+24,8192,power,3.0,True,4.547473508864641e-13,999.9999999999998,95.13386332248984,0.9897404279770581,0.27865788516445655,0.33220535471462254,0.010174611339139022,0.051879883005803235,-0.020923825276531464,0.009081627393029673,0.4715452424890162,0.989999997672239,0.30272091310098914,570.803179934939,273.32949839749415,155.86732166756732,1000.0000000000005,0.5708031799349387,0.27332949839749404,0.15586732166756725,10.511504159251333,stackexchange,0.1786007418431718,0.0011837264160135842,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
10000.0,1e+25,8192,exponential,3.0,True,0.0,3323.5857199832417,354.58049201653745,0.9898454227488487,0.18927962513212332,0.24283761147182215,0.010174608765457664,0.051879883005803235,-0.020924293526889525,0.009071581427536272,0.4712611249195842,0.99,0.3023860475845424,7070.871959104775,998.3086045921209,1930.819436299544,9999.99999999644,0.7070871959107292,0.09983086045924763,0.19308194363002312,9.373289830700081,stackexchange,0.17899686798030695,0.001060114711402891,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
10000.0,1e+25,8192,exponential,3.0,True,0.0,999.9999999999998,956.8094468459946,0.9897056649564843,0.20118201755487716,0.25469524457367065,0.010174608787758534,0.051879883005803235,-0.020728879849512005,0.008920927048763167,0.47314311198012327,0.98999999997983,0.2973642349587723,5740.856681075967,2691.506721203642,1567.6365977124772,9999.999999992086,0.5740856681080511,0.2691506721205772,0.1567636597713718,1.045140182610422,stackexchange,0.1773496356332074,0.00102867275074663,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
10000.0,1e+25,8192,logarithmic,3.0,True,0.0,3345.538638501838,350.71756049664407,0.9897420839149442,0.18944235944640858,0.24299761922855231,0.010174608765457664,0.051879883005803235,-0.02093878729112841,0.00908880174933028,0.4714700527567617,0.99,0.30296005831100936,7040.034899055772,1037.5662378415198,1922.398863102163,9999.999999999454,0.7040034899056157,0.10375662378415763,0.1922398863102268,9.5391249692895,stackexchange,0.17893296028948824,0.0011442461061229243,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
10000.0,1e+25,8192,logarithmic,3.0,True,0.0,999.9999999999998,943.6805684189382,0.9897411956672111,0.20147670483768845,0.25503321294535886,0.010174608765457664,0.051879883005803235,-0.02095197311151054,0.009100739244185708,0.47151027544834995,0.99,0.3033579748061903,5662.083410513628,2791.7903460099064,1546.1262432975882,9999.999999821124,0.5662083410614909,0.2791790346059845,0.15461262433252446,1.0596806095895568,stackexchange,0.17881005902607955,0.0010991856398633569,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
10000.0,1e+25,8192,power,3.0,True,0.0,3317.6418129296376,354.42794995170857,0.9897321961644495,0.1893654936867254,0.242902330459409,0.01017460900021023,0.051879883005803235,-0.020961702487295182,0.009130139720204588,0.4719236887149888,0.9899999997876785,0.30433799067348627,7055.189918584328,1018.2728876475761,1926.5371937680939,9999.999999999996,0.705518991858433,0.10182728876475765,0.19265371937680945,9.360553571978937,stackexchange,0.17920138733905663,0.0011599457694926965,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
10000.0,1e+25,8192,power,3.0,True,0.0,999.9999999999998,951.3395208237615,0.9897396226443217,0.20128035234244582,0.2548353374252505,0.010174608765457664,0.051879883005803235,-0.020933138696807546,0.009083427854348434,0.4715823685024697,0.99,0.30278092847828114,5708.037124942568,2733.2882041397816,1558.6746709176507,10000.0,0.5708037124942568,0.27332882041397816,0.15586746709176508,1.0511494352028006,stackexchange,0.17914847838671744,0.0011371242809950653,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
100000.0,1e+26,8192,exponential,3.0,True,0.0,5000.000000000004,2438.6774060761236,0.9897528934045974,0.13021985352177842,0.18377819077545218,0.010174608765457664,0.051879883005803235,-0.020935223597812264,0.009082160584484073,0.4714073555421185,0.99,0.3027386861494691,73160.32218228377,6862.032507140573,19977.64531057562,99999.99999999996,0.731603221822838,0.06862032507140577,0.19977645310575629,2.0502916816886803,stackexchange,0.178951365693414,0.0010499470715316576,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
100000.0,1e+26,32768,exponential,3.0,True,0.0,999.9999999999989,4999.999999999995,0.989830479980947,0.16028970715967136,0.22194920562642179,0.010174608765457664,0.05997987224232584,-0.02093618841739815,0.009081953427515893,0.4714502450210805,0.99,0.30273178091719644,29999.999999999938,14076.003168000365,32767.99999999993,76844.00316800023,0.39040131647504656,0.183176338916476,0.4264223446084775,0.19999999999999996,stackexchange,0.17890094468700563,0.0010077388851016272,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
100000.0,1e+26,8192,logarithmic,3.0,True,0.0,4999.999999999986,2430.1101027343107,0.9897394192625256,0.1302859606016352,0.1838454193380167,0.010174608774492049,0.051879883005803235,-0.020938968251956454,0.009084783746886121,0.4715917139043381,0.9899999999918289,0.3028261248962041,72903.30308202912,7189.234956367173,19907.46196159942,99999.9999999957,0.7290330308203224,0.07189234956367482,0.19907461961600276,2.0575199429746363,stackexchange,0.17883234559284183,0.0010077414707879424,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
100000.0,1e+26,32768,logarithmic,3.0,True,0.0,999.9999999999998,5000.000000000004,0.99,0.16028970712574261,0.22194920562642173,0.010174608765457664,0.05997987224232584,-0.020936289471318453,0.009082054447507499,0.4714503159464616,0.99,0.30273514825025,30000.00000000002,14797.301067758364,32768.00000000002,77565.30106775841,0.3867708832045019,0.19077217343399397,0.422456943361504,0.19999999999999982,stackexchange,0.17890089666114475,0.0010077387084577645,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
100000.0,1e+26,8192,power,3.0,True,0.0,5000.000000000004,2435.1564295239687,0.9897420323403122,0.13024744502357308,0.18380578410731707,0.010174608765457664,0.051879883005803235,-0.02093377905761307,0.00908071421421465,0.4714716330741645,0.99,0.302690473807155,73054.69288571911,6996.505643620478,19948.801470660364,99999.99999999994,0.7305469288571915,0.06996505643620482,0.19948801470660377,2.0532561848510973,stackexchange,0.17891919429982525,0.001048570579023187,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
100000.0,1e+26,32768,power,3.0,True,0.0,999.9999999999998,5000.000000000004,0.9897548894264776,0.16028970715836577,0.22194920562642173,0.010174608765457664,0.05997987224232584,-0.02093622990063865,0.009081994909450853,0.47145026442689986,0.99,0.3027331636483618,30000.00000000002,14366.401363625419,32768.00000000002,77134.40136362545,0.3889315204324283,0.18625154418324472,0.424816935384327,0.19999999999999982,stackexchange,0.17890100468314096,0.0010077387933881677,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000000.0,1e+27,131072,exponential,3.0,True,0.0,4999.999999999995,3999.9999999999995,0.9897621203595386,0.1132423290658752,0.1749182966252088,0.010174608765457664,0.05999999999999924,-0.020942207618353307,0.009091631293561275,0.4714511878826739,0.99,0.30305437645204253,119999.99999999987,11255.984681541615,524287.9999999995,655543.984681541,0.1830540784510365,0.017170449191154884,0.7997754723578085,1.2499999999999991,stackexchange,0.17890204948208877,0.0011332970662804654,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000000.0,1e+27,131072,exponential,3.0,True,0.0,999.999999999997,5000.000000000004,0.9897694389389834,0.1602696646851977,0.2219492056264218,0.010174608765457664,0.05999999999999924,-0.020929440697788026,0.009075290991105506,0.47145987698791425,0.99,0.3025096997035169,29999.999999999935,14070.625482880738,131071.99999999972,175142.6254828804,0.17128897044501787,0.08033809841600265,0.7483729311389795,0.19999999999999926,stackexchange,0.1789443281406215,0.00100773222085209,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000000.0,1e+27,131072,logarithmic,3.0,True,0.0,5000.000000000004,3999.9999999999927,0.9897597559761887,0.11324171273167127,0.1749182966252088,0.010174608765457664,0.05999999999999924,-0.020942276136974382,0.009091083477978436,0.47146517100775787,0.99,0.30303611593261454,119999.99999999987,11833.926802945283,524287.9999999995,656121.9268029446,0.18289283606892762,0.01803617029018969,0.7990709936408827,1.250000000000003,stackexchange,0.1789498830330029,0.001113134722242433,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000000.0,1e+27,131072,logarithmic,3.0,True,0.0,999.999999999997,4999.999999999995,0.9897694468713198,0.1602696638219818,0.22194920562642184,0.010174608765457664,0.05999999999999924,-0.020929595581619446,0.009075445011720976,0.47145983915951684,0.99,0.30251483372403254,29999.999999999884,14792.60587941601,131071.99999999949,175864.60587941538,0.17058577449387347,0.08411360435742721,0.7453006211486993,0.1999999999999996,stackexchange,0.17894436890747895,0.0010077316280902968,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000000.0,1e+27,131072,power,3.0,True,0.0,5000.000000000004,3999.9999999999995,0.9897621353725387,0.11324232902091647,0.17491829662520877,0.010174608765457664,0.05999999999999924,-0.020942209348667997,0.00909163297891727,0.47145117407409504,0.99,0.3030544326305757,120000.00000000007,11493.474070930653,524288.0000000003,655781.4740709311,0.18298778593891865,0.01752637810821641,0.7994858359528649,1.250000000000001,stackexchange,0.1789020509488276,0.0011332945803460754,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,expanded,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
1000000.0,1e+27,131072,power,3.0,True,0.0,999.999999999998,4999.999999999995,0.9897694607621843,0.1602696644687111,0.22194920562642184,0.010174608765457664,0.05999999999999924,-0.0209294941950772,0.009075344271908032,0.4714599237139808,0.99,0.3025114757302677,29999.99999999991,14367.28866108413,131071.9999999996,175439.28866108364,0.17099932534470302,0.08189322226926651,0.7471074523860305,0.19999999999999976,stackexchange,0.17894444283920313,0.001007732578288511,0.08,0.03,Optimization terminated successfully,b6_b8_lambda10,legacy,代理 Loss 条件最小；Lctx 是外生情景，不代表真实长文架构最优
