draw,slope,intercept
1622,-0.9727028444287898,7.735270518436751
1623,-5.41871515600592,17.466046055987533
1624,-0.514172912247576,6.853233573800594
1625,-0.02712190941144733,5.555742990838677
1626,-0.20556308759813524,6.096512467128801
1627,0.12864718565096347,5.110011657482386
1628,-0.8290886141380205,7.653191086741426
1629,-2.3304701285062674,10.917292517168352
1630,-0.9809921210806154,7.8739950205145455
1631,-0.5534646809491137,6.9895941380091315
1632,-0.8269018775828892,7.582743296439096
1633,-2.4745260204860613,11.261938229660284
1634,-2.981624125174263,12.23843699743663
1635,-0.6135229932051308,7.337645870001769
1636,-0.9689337799027496,7.879745647956345
1637,-0.017689651365907038,5.660565280010237
1638,-0.21563043575437738,6.312115953724456
1639,-0.6356113947869857,6.997128544649801
1640,-0.9562806440621922,7.956372198232271
1641,-1.1176107248605494,8.199744987004925
1642,-2.956963904588999,12.183418934105209
1643,-0.49953758043938007,7.042112625427805
1644,-2.947950559907144,12.12958447730324
1645,-0.7223094545533338,7.28182874081082
1646,-0.5586139956762004,7.025618820585607
1647,-0.2394589541766286,6.217056393130866
1648,0.051777590419560975,5.58653586854475
1649,-2.6073431172082255,11.457490181069275
1650,-3.0385939049944533,12.3595834237979
1651,-0.8290886141380207,7.653191086741427
1652,-0.8496371359372438,7.655895784601151
1653,-0.4022171325549748,6.694785602057582
1654,-0.6101122916877201,7.12986946799621
1655,-2.384310144773807,10.913195770074829
1656,-0.17096602789937945,5.983032898119243
1657,-2.554550355448499,11.667727953654499
1658,-0.2287027286586781,6.296684906428041
1659,-1.0756201268793144,8.317729181886214
1660,-0.022765481535026545,5.5089941528051165
1661,-0.29644432205412674,6.427087794269724
1662,-2.7784375342216494,11.880297857348243
1663,0.3804255193571824,4.713963906872101
1664,-1.1387447248407037,8.31453956761275
1665,-0.45889230046173773,6.578422687655904
1666,-0.46314183241141427,6.650909681625134
1667,-0.3424571908223873,6.6752727171045985
1668,-1.9373987857158532,10.067718765699077
1669,-0.0011797030485684158,5.550561838272135
1670,-2.985326576899026,12.211816757990855
1671,-1.09266736461748,8.195942086051597
1672,-0.9727028444287901,7.735270518436751
1673,-1.949441745272808,9.936231877545556
1674,-1.9373987857158526,10.067718765699077
1675,-0.5969019060866854,7.053781033583743
1676,0.0494611453101496,5.423888877739525
1677,-0.5063218452330956,6.735293086782109
1678,-0.07867055705895731,5.983166014967031
1679,-1.039263727045395,8.035375832787574
1680,-0.3132368444394217,6.1742363700489715
1681,2.2283677907720705,-0.08253071007902069
1682,-0.010024544392959885,5.708348910209555
1683,-2.7757773536874777,11.828287774192514
1684,-0.2947488059066708,6.398298401071444
1685,-2.448493109648273,11.060418825903666
1686,-0.3700836363435339,6.70601621838277
1687,-0.1121632860238637,5.943282712554538
1688,-2.5809435451929748,11.374464219549896
1689,-0.44691313675295435,6.661633304091051
1690,-0.956280644062192,7.95637219823227
1691,-1.3738000010078966,8.809332435732529
1692,-0.49177810014323564,6.815084393068501
1693,-0.663437891263294,7.0923976739881365
1694,-0.8774113387726279,7.791648267616608
1695,-0.5043586522677617,7.037533036172858
1696,-0.9744455013125171,8.014545036387617
1697,-0.5896621918758733,7.270092873317477
1698,-0.1322956922752454,5.7316892352771145
1699,-0.8583092891466728,7.5579180347099015
1700,-0.4949959806537214,6.7320342850281545
1701,-0.24889183972587434,6.224750179661093
1702,-0.485361183284771,6.7740196263023105
1703,-0.27230001733006054,6.347747525099667
1704,-0.6946977265494622,7.194399254546875
1705,-0.45965249625340415,6.903271848167654
1706,-1.3572981040174854,8.865119937045787
1707,-3.3659503485156153,13.053075806593874
1708,-1.3072469848997137,8.713061479559867
1709,-0.9567901446833538,7.952166713685926
1710,-0.6940609427073686,7.457667930316145
1711,-0.4927797629580107,6.9960506188239835
1712,-0.2573075922156111,6.3747125840019745
1713,-2.5253450512282876,11.286880677836896
1714,-0.8985808780254562,7.6782104156985875
1715,-1.3439743889036428,8.803601814062674
1716,-0.9746518300495262,7.708134960367133
1717,-0.5355030267974548,7.052885799178107
1718,0.20543658523122363,5.074888881174691
1719,-2.67906345291245,11.668485518466928
1720,-2.7464082030466055,11.76131940465672
1721,-3.4717021611940924,13.342757197380244
1722,-2.0188230920775254,10.288135913908864
1723,0.3360745763311542,4.805018326467473
1724,-2.202693240699194,10.584194017405986
1725,-3.434721091495608,13.259187685356984
1726,-1.09266736461748,8.195942086051597
1727,-0.5534646809491136,6.989594138009131
1728,-0.6946977265494623,7.194399254546875
1729,-1.3402213095293491,8.698734440425406
1730,-1.0881977763046065,8.011597146857277
1731,-0.4321644625059895,6.893293827341802
1732,-0.37477823854099584,6.570418104140386
1733,-0.5379507719788778,6.95168977117409
1734,-2.451094018945611,11.080588040276208
1735,-0.8604587193969636,7.553994590155861
1736,-2.956963904588999,12.183418934105209
1737,-0.653214249934051,7.0453987526052
1738,-2.508593981618042,11.299579910065919
1739,-3.104166150160744,12.54236435864254
1740,-0.7879004138069545,7.492670848329233
1741,-1.1387447248407034,8.31453956761275
1742,0.11854764960127467,5.1845014160521
1743,-0.7223384931546837,7.474139204344413
1744,-0.6177182595571835,7.339214562536512
1745,-0.027121909411447348,5.555742990838677
1746,-2.4529151816485544,11.189601969144316
1747,-4.197268297784037,14.962322607104309
1748,-2.0736661813990485,10.286131636744294
1749,-0.5666630598145836,6.953695137314582
1750,0.14784188776118162,5.217599801965023
1751,-0.6735960370603423,7.334744115198072
1752,-0.9809921210806157,7.873995020514547
1753,-1.1779738119358836,8.23893078929058
1754,-3.257752055364039,12.832170159212172
1755,-0.8180358064872993,7.616756307996329
1756,-0.7123939127621932,7.199743754716548
1757,-3.264500365276503,12.803272036967108
1758,-0.4298733763703933,6.709383173928137
1759,-0.5191529415237955,7.113449727179142
1760,0.12864718565096356,5.110011657482385
1761,-0.29032780585685186,6.046907471134221
1762,-3.4087784823131395,13.15045562554917
1763,-2.144272423539465,10.46438668719885
1764,-0.5830277786896058,7.0880375749840665
1765,1.1148841564612155,2.695713475551757
1766,-0.752772614206073,7.461253940310369
1767,-0.8604587193969636,7.553994590155862
1768,-0.9631784669742114,7.848134042307655
1769,0.2637533052696419,4.930397386927823
1770,-0.7759549830740216,7.358449911262367
1771,-0.31462796743558274,6.546644604631008
1772,-2.553057525575414,11.246917814972331
1773,-0.12330713820093706,5.893862545978206
1774,-0.6551661996433934,7.005976766455078
1775,-0.4949959806537214,6.7320342850281545
1776,-2.5204811554276603,11.238085681766444
1777,-0.4588923004617378,6.578422687655904
1778,-0.3708338618998059,6.720674018560181
1779,-0.5928786620784414,7.082566278884504
1780,-1.3738000010078963,8.809332435732529
1781,0.7477306383003577,3.5243627437381893
1782,0.20784741289938133,5.041894411536231
1783,1.1004005877849292,2.78323434367563
1784,0.6986825633055695,3.7139005429968064
1785,-0.6387221348518122,7.205202891589515
1786,-0.3073266725448417,6.443875378392391
1787,-2.7305593541179043,11.839076219250995
1788,-0.8371723083015516,7.761619380823195
1789,-2.412479578075045,11.099545199265638
1790,-2.7709902311975183,11.811314454298579
1791,-1.073569517747946,8.031738921318974
1792,-0.4588923004617376,6.5784226876559035
1793,-2.7709902311975183,11.811314454298579
1794,-0.4488114254199625,6.838189030964045
1795,-0.9059565249157129,7.789956056574281
1796,-0.32496218081957856,6.372989878395631
1797,-1.0486784970689385,8.127277244342693
1798,-0.35166372444713395,6.514663163901947
1799,-2.6144735981414593,11.525525744208442
1800,-1.0095757872830151,8.117004269872172
1801,-0.9001088738931303,7.82051583834518
1802,-0.4429933103127976,6.889348223973017
1803,-0.7530264131314308,7.58420080617446
1804,-2.386913040506531,10.94813259791865
1805,-0.4949959806537214,6.7320342850281545
1806,-0.061835916398252574,5.647983706131102
1807,-1.0054085922820313,8.0758757311579
1808,-0.6729012619236262,7.30129352060421
1809,-0.6940609427073684,7.457667930316145
1810,-0.5822137663293374,7.242384041946231
1811,-0.36455276384347274,6.572698291833777
1812,-0.383861224331576,6.45091289245952
1813,-0.8290886141380207,7.653191086741427
1814,-5.1447906216956385,16.849391793581717
1815,-0.8540175251923274,7.573392761032238
1816,-0.8816640389379024,7.671652427888839
1817,-0.726635236171324,7.503458436146998
1818,-0.7892312761660645,7.481462061221894
1819,-2.342248513152233,10.806937555661744
1820,-0.8851471220440275,7.722997250103717
1821,-5.3181474370936614,17.245893154149165
1822,-0.8540175251923277,7.573392761032238
1823,-2.9441248009070238,12.22689772736384
1824,-0.8842231043648879,7.82967948859045
1825,-0.49177810014323564,6.815084393068501
1826,-1.1240191822406558,8.241071854432397
1827,-1.8247766017673868,9.883149598247496
1828,-0.237897508907033,5.881404315088068
1829,-0.9689337799027492,7.8797456479563435
1830,-2.5341471988493414,11.35861245959567
1831,-0.751602084233529,7.207067611678465
1832,-0.19329471345975646,6.1384148659562
